Datetime,DestIP,Packets loss %,One-way Delay min,One-way Delay median,One-way Delay max,One-way Delay err,One-way jitter,Hops
2011-11-25 10:52:00,193.48.99.79,0.333,176,176,186,1.4,0.9,20
2011-11-25 10:52:00,130.246.179.197,0.333,174,174,193,1.41,1.4,20
2011-11-25 10:52:00,90.147.67.252,0.333,178,179,184,1.98,0.8,21
2011-11-24 17:22:00,137.189.27.61,1.333,39,39.6,178,9.34,2.6,6
2011-11-24 17:22:00,64.57.17.162,1.000,123,124,138,9.83,3.6,10
2011-11-24 17:22:00,206.12.24.110,0.667,159,160,180,9.3,5,13
2011-11-24 17:22:00,206.12.24.110,0.667,159,160,180,9.3,5,13
2011-11-24 17:22:00,193.48.99.79,1.000,217,218,231,8.69,3.5,20
2011-11-24 17:22:00,130.246.179.197,0.000,213,214,228,8.67,1.8,20
2011-11-24 17:22:00,90.147.67.252,2.000,217,218,246,8.75,4.4,21
2011-11-24 17:22:00,90.147.67.252,2.000,217,218,246,8.75,4.4,21
2011-11-21 10:52:00,137.189.27.61,0.000,3.56,4.1,14.6,8.13,0.5,6
2011-11-21 10:52:00,64.57.17.162,0.667,82.8,83.4,93.7,1.93,0.4,10
2011-11-21 10:52:00,206.12.24.110,0.000,120,155,193,0.504,27.9,13
2011-11-21 10:52:00,193.48.99.79,0.000,174,175,205,0.874,0.5,20
2011-11-21 10:52:00,193.48.99.79,0.000,174,175,205,0.874,0.5,20
2011-11-21 10:52:00,130.246.179.197,0.000,173,174,199,0.633,1.7,20
2011-11-21 10:52:00,90.147.67.252,0.000,178,179,188,0.647,0.8,21
2011-11-16 07:22:00,137.189.27.61,0.000,4.92,5.6,13,4.04,1.4,6
2011-11-16 07:22:00,64.57.17.162,0.000,84,84.5,86.5,3.59,0.5,10
2011-11-16 07:22:00,206.12.24.110,0.000,120,121,141,2.09,3.7,13
2011-11-16 07:22:00,193.48.99.79,0.000,172,173,174,3.25,0.5,20
2011-11-16 07:22:00,130.246.179.197,0.000,174,183,203,16,3.1,20
2011-11-16 07:22:00,90.147.67.252,0.333,179,180,184,2.7,0.8,21
2011-11-21 17:22:00,137.189.27.61,1.000,7.02,7.9,284,30.3,134,6
2011-11-21 17:22:00,64.57.17.162,1.333,91.5,92.3,236,18.5,3,10
2011-11-21 17:22:00,64.57.17.162,1.333,91.5,92.3,236,18.5,3,10
2011-11-21 17:22:00,64.57.17.162,1.333,91.5,92.3,236,18.5,3,10
2011-11-21 17:22:00,64.57.17.162,1.333,91.5,92.3,236,18.5,3,10
2011-11-21 17:22:00,64.57.17.162,1.333,91.5,92.3,236,18.5,3,10
2011-11-21 17:22:00,206.12.24.110,1.333,128,188,242,17.3,29.6,13
2011-11-21 17:22:00,193.48.99.79,1.000,185,185,208,17.5,1.2,20
2011-11-21 17:22:00,193.48.99.79,1.000,185,185,208,17.5,1.2,20
2011-11-21 17:22:00,130.246.179.197,1.000,183,184,199,17.4,6,20
2011-11-21 17:22:00,90.147.67.252,0.333,188,189,208,17.4,1.4,21
2011-11-21 17:22:00,90.147.67.252,0.333,188,189,208,17.4,1.4,21
2011-11-25 09:52:00,137.189.27.61,0.000,-0.523,0.1,6.82,1.22,0.6,6
2011-11-25 09:52:00,64.57.17.162,0.000,86.7,87.3,97.9,2.59,1.4,10
2011-11-25 09:52:00,206.12.24.110,0.333,119,120,146,1.23,0.9,13
2011-11-25 09:52:00,193.48.99.79,0.000,176,176,186,1.42,0.8,20
2011-11-25 09:52:00,130.246.179.197,0.333,174,174,180,1.37,2.5,20
2011-11-25 09:52:00,90.147.67.252,0.333,179,179,186,2.17,1,21
2011-11-28 07:52:00,137.189.27.61,0.000,3.95,4.5,20,0.826,0.5,6
2011-11-28 07:52:00,64.57.17.162,0.000,88,88.5,89.6,1.95,0.5,10
2011-11-28 07:52:00,206.12.24.110,0.000,124,124,127,0.853,0.5,13
2011-11-28 07:52:00,193.48.99.79,0.000,177,178,183,1.82,0.6,20
2011-11-28 07:52:00,130.246.179.197,0.000,178,179,187,0.939,0.5,20
2011-11-28 07:52:00,90.147.67.252,0.000,183,184,191,1.05,0.8,21
2011-11-22 15:52:00,137.189.27.61,1.333,1.72,2.5,18.3,16,3.7,6
2011-11-22 15:52:00,64.57.17.162,0.333,88.2,108,131,17.4,13.9,10
2011-11-22 15:52:00,206.12.24.110,0.333,122,143,165,15.9,15.4,13
2011-11-22 15:52:00,193.48.99.79,1.333,177,178,187,16.1,4.2,20
2011-11-22 15:52:00,130.246.179.197,0.333,176,195,220,16.1,12.8,20
2011-11-22 15:52:00,90.147.67.252,1.000,181,182,197,16.1,8.1,21
2011-11-24 22:52:00,137.189.27.61,0.333,-1.54,23.7,76.8,6.91,8.9,6
2011-11-24 22:52:00,64.57.17.162,0.333,83.1,83.7,84.5,7.46,0.5,10
2011-11-24 22:52:00,206.12.24.110,0.000,118,119,126,6.76,0.4,13
2011-11-24 22:52:00,193.48.99.79,0.667,174,175,183,6.77,0.4,20
2011-11-24 22:52:00,130.246.179.197,0.333,172,173,181,6.61,0.8,20
2011-11-24 22:52:00,90.147.67.252,0.333,178,202,217,11.9,9.6,21
2011-11-21 13:22:00,137.189.27.61,0.000,39.8,67.1,81.9,14.4,10.5,6
2011-11-21 13:22:00,64.57.17.162,1.000,98.2,127,142,6.42,11.1,10
2011-11-21 13:22:00,206.12.24.110,0.667,134,161,185,5.3,11.3,13
2011-11-21 13:22:00,193.48.99.79,1.333,191,219,248,5.59,12.3,20
2011-11-21 13:22:00,130.246.179.197,0.667,189,189,211,5.54,1.2,20
2011-11-21 13:22:00,90.147.67.252,0.333,193,194,201,5.42,0.5,21
2011-11-18 20:22:00,137.189.27.61,4.000,9.12,38.9,116,8.73,15.5,6
2011-11-18 20:22:00,64.57.17.162,1.000,85.2,85.7,95.4,8.07,0.5,10
2011-11-18 20:22:00,206.12.24.110,0.667,121,122,135,7.01,5,13
2011-11-18 20:22:00,193.48.99.79,1.667,175,176,186,7.48,0.6,20
2011-11-18 20:22:00,130.246.179.197,0.333,176,176,186,7.11,0.5,20
2011-11-18 20:22:00,90.147.67.252,0.000,188,188,195,7.36,0.4,22
2011-11-28 13:52:00,137.189.27.61,1.000,-3.1,-2.1,5.1,1.39,4.5,6
2011-11-28 13:52:00,64.57.17.162,3.333,81.1,81.9,99.9,2.35,6.2,10
2011-11-28 13:52:00,206.12.24.110,1.000,123,159,260,1.38,80,13
2011-11-28 13:52:00,193.48.99.79,1.000,176,199,217,2.71,11.5,20
2011-11-28 13:52:00,130.246.179.197,0.667,171,172,186,1.63,5.3,20
2011-11-28 13:52:00,90.147.67.252,1.695,177,199,217,1.52,14.5,21
2011-11-13 08:22:00,137.189.27.61,0.000,14.5,15.1,16.3,2.65,0.5,6
2011-11-13 08:22:00,64.57.17.162,0.000,87.4,88,92.5,1.79,0.6,10
2011-11-13 08:22:00,206.12.24.110,0.000,101,102,107,0.879,1.1,14
2011-11-13 08:22:00,193.48.99.79,0.000,180,180,182,1.32,0.4,20
2011-11-13 08:22:00,130.246.179.197,0.000,177,177,184,0.969,0.4,20
2011-11-13 08:22:00,90.147.67.252,0.000,182,183,184,0.932,0.5,21
2011-11-28 06:22:00,137.189.27.61,0.000,-0.782,-0.3,1.01,0.773,0.5,6
2011-11-28 06:22:00,64.57.17.162,0.000,84.3,84.9,86.5,1.5,0.4,10
2011-11-28 06:22:00,206.12.24.110,0.000,119,120,121,0.796,0.4,13
2011-11-28 06:22:00,193.48.99.79,0.000,177,178,182,1.4,0.7,20
2011-11-28 06:22:00,130.246.179.197,0.333,174,174,181,0.876,0.6,20
2011-11-28 06:22:00,90.147.67.252,0.000,179,180,186,0.962,0.8,21
2011-11-13 15:52:00,137.189.27.61,0.000,4.29,4.9,199,4.84,7.4,6
2011-11-13 15:52:00,137.189.27.61,0.000,4.29,4.9,199,4.84,7.4,6
2011-11-13 15:52:00,64.57.17.162,0.000,83.1,83.6,91.1,1.34,0.4,10
2011-11-13 15:52:00,206.12.24.110,0.333,119,123,210,0.824,65.5,13
2011-11-13 15:52:00,193.48.99.79,0.000,176,177,223,1.59,0.5,20
2011-11-13 15:52:00,193.48.99.79,0.000,176,177,223,1.59,0.5,20
2011-11-13 15:52:00,193.48.99.79,0.000,176,177,223,1.59,0.5,20
2011-11-13 15:52:00,130.246.179.197,0.000,173,174,182,0.996,0.6,20
2011-11-13 15:52:00,90.147.67.252,0.667,178,195,221,0.842,13.6,21
2011-11-18 20:52:00,137.189.27.61,1.000,6.35,32.8,48.9,8.18,9.7,6
2011-11-18 20:52:00,64.57.17.162,0.667,87,87.5,98,7.5,0.5,10
2011-11-18 20:52:00,206.12.24.110,1.000,133,153,187,6.56,21.8,13
2011-11-18 20:52:00,193.48.99.79,0.000,176,177,185,7.01,0.4,20
2011-11-18 20:52:00,130.246.179.197,0.000,177,177,206,6.65,0.8,20
2011-11-18 20:52:00,90.147.67.252,0.333,189,189,196,6.88,0.6,22
2011-11-19 13:52:00,137.189.27.61,0.000,2,2.6,4.6,6.28,0.5,6
2011-11-19 13:52:00,64.57.17.162,0.000,87.5,88.1,95.1,2.06,0.5,10
2011-11-19 13:52:00,206.12.24.110,0.000,120,145,214,0.657,61.5,13
2011-11-19 13:52:00,193.48.99.79,0.667,177,187,205,1.11,11.8,20
2011-11-19 13:52:00,130.246.179.197,0.000,175,175,186,0.818,0.6,20
2011-11-19 13:52:00,90.147.67.252,0.000,179,180,190,0.891,0.5,21
2011-11-15 18:52:00,137.189.27.61,0.333,42.1,65.8,84.1,27.8,12.2,6
2011-11-15 18:52:00,64.57.17.162,0.000,94,117,140,17.8,12.8,10
2011-11-15 18:52:00,206.12.24.110,1.000,133,182,220,17.1,25.6,13
2011-11-15 18:52:00,193.48.99.79,0.667,186,210,229,17.3,12.5,20
2011-11-15 18:52:00,193.48.99.79,0.667,186,210,229,17.3,12.5,20
2011-11-15 18:52:00,130.246.179.197,0.000,182,207,227,17.2,11.3,20
2011-11-15 18:52:00,90.147.67.252,0.333,190,212,232,17,13.3,21
2011-11-18 15:22:00,137.189.27.61,100.000,nan,nan,nan,10.7,nan,0
2011-11-18 15:22:00,64.57.17.162,2.000,82.7,84.2,104,18.4,7.1,10
2011-11-18 15:22:00,64.57.17.162,2.000,82.7,84.2,104,18.4,7.1,10
2011-11-18 15:22:00,206.12.24.110,2.667,117,146,170,16.9,15.6,13
2011-11-18 15:22:00,193.48.99.79,2.000,171,172,212,18,4.8,20
2011-11-18 15:22:00,130.246.179.197,0.333,170,172,192,17,6.4,20
2011-11-18 15:22:00,90.147.67.252,1.333,181,183,201,17.4,5.3,22
2011-11-25 08:52:00,137.189.27.61,0.000,-0.371,0.2,63.2,1.44,0.5,6
2011-11-25 08:52:00,64.57.17.162,0.000,84.6,85.2,88,2.9,0.4,10
2011-11-25 08:52:00,206.12.24.110,0.000,120,120,134,1.44,0.7,13
2011-11-25 08:52:00,193.48.99.79,0.000,176,176,181,1.59,0.6,20
2011-11-25 08:52:00,130.246.179.197,0.000,174,174,182,1.6,0.7,20
2011-11-25 08:52:00,90.147.67.252,0.333,179,179,181,2.61,1,21
2011-11-28 06:52:00,137.189.27.61,0.000,0.928,1.5,64.7,0.729,0.5,6
2011-11-28 06:52:00,64.57.17.162,0.000,85.3,85.9,87.3,1.5,0.4,10
2011-11-28 06:52:00,206.12.24.110,0.000,121,130,214,0.757,57.5,13
2011-11-28 06:52:00,193.48.99.79,0.667,178,179,181,1.29,0.5,20
2011-11-28 06:52:00,130.246.179.197,0.000,175,176,183,0.84,0.6,20
2011-11-28 06:52:00,90.147.67.252,1.000,180,181,183,0.965,0.6,21
2011-11-13 11:52:00,137.189.27.61,0.000,5.39,6.1,14,3.53,1.5,6
2011-11-13 11:52:00,64.57.17.162,0.000,81.7,82.4,85.8,2,0.4,10
2011-11-13 11:52:00,206.12.24.110,0.000,117,118,286,1.43,5.1,13
2011-11-13 11:52:00,206.12.24.110,0.000,117,118,286,1.43,5.1,13
2011-11-13 11:52:00,206.12.24.110,0.000,117,118,286,1.43,5.1,13
2011-11-13 11:52:00,193.48.99.79,0.000,171,172,179,1.97,4.5,20
2011-11-13 11:52:00,130.246.179.197,0.000,172,173,197,1.69,7.4,20
2011-11-13 11:52:00,90.147.67.252,0.000,177,177,184,1.42,1.8,21
2011-11-26 05:22:00,137.189.27.61,100.000,nan,nan,nan,2.06,nan,0
2011-11-26 05:22:00,64.57.17.162,0.000,78.6,79.2,80.9,3.88,0.4,10
2011-11-26 05:22:00,206.12.24.110,0.333,115,175,210,2.59,24,13
2011-11-26 05:22:00,193.48.99.79,0.000,172,173,176,2.96,1,20
2011-11-26 05:22:00,130.246.179.197,0.000,168,169,176,2.21,0.5,20
2011-11-26 05:22:00,90.147.67.252,0.333,173,174,179,2.46,2,21
2011-11-27 09:22:00,137.189.27.61,0.000,0.534,1.1,24.5,1.43,0.5,6
2011-11-27 09:22:00,64.57.17.162,0.000,84.3,84.8,86.1,2.11,0.5,10
2011-11-27 09:22:00,206.12.24.110,0.000,120,121,123,0.528,0.5,13
2011-11-27 09:22:00,193.48.99.79,0.000,178,179,183,1.05,0.5,20
2011-11-27 09:22:00,130.246.179.197,0.000,175,175,181,0.611,0.5,20
2011-11-27 09:22:00,90.147.67.252,0.000,181,182,183,0.763,0.5,21
2011-11-14 02:22:00,137.189.27.61,0.000,3.45,4.1,4.64,1.5,0.4,6
2011-11-14 02:22:00,64.57.17.162,0.000,82.6,83.3,84.8,0.917,0.3,10
2011-11-14 02:22:00,206.12.24.110,0.000,118,119,120,0.339,0.5,13
2011-11-14 02:22:00,193.48.99.79,0.000,177,178,181,0.891,0.4,20
2011-11-14 02:22:00,130.246.179.197,0.000,173,173,182,0.424,2,20
2011-11-14 02:22:00,90.147.67.252,0.000,178,178,180,0.359,0.4,21
2011-11-20 12:22:00,137.189.27.61,0.000,-0.136,0.5,1.44,8.59,0.4,6
2011-11-20 12:22:00,64.57.17.162,0.000,86.4,87,89.3,1.5,0.5,10
2011-11-20 12:22:00,206.12.24.110,0.000,120,120,123,10.5,0.5,13
2011-11-20 12:22:00,193.48.99.79,0.000,174,175,215,10.1,2.7,20
2011-11-20 12:22:00,130.246.179.197,0.000,174,175,188,0.666,5.8,20
2011-11-20 12:22:00,90.147.67.252,1.333,179,180,189,0.563,3.4,21
2011-11-25 15:22:00,137.189.27.61,3.000,29.1,58.5,250,6,21.1,6
2011-11-25 15:22:00,64.57.17.162,0.667,114,114,153,7.44,3.1,10
2011-11-25 15:22:00,64.57.17.162,0.667,114,114,153,7.44,3.1,10
2011-11-25 15:22:00,64.57.17.162,0.667,114,114,153,7.44,3.1,10
2011-11-25 15:22:00,206.12.24.110,0.000,149,150,180,5.95,3.6,13
2011-11-25 15:22:00,193.48.99.79,1.667,205,206,288,6.11,5.2,20
2011-11-25 15:22:00,193.48.99.79,1.667,205,206,288,6.11,5.2,20
2011-11-25 15:22:00,193.48.99.79,1.667,205,206,288,6.11,5.2,20
2011-11-25 15:22:00,193.48.99.79,1.667,205,206,288,6.11,5.2,20
2011-11-25 15:22:00,130.246.179.197,0.667,204,205,229,6.16,2.8,20
2011-11-25 15:22:00,130.246.179.197,0.667,204,205,229,6.16,2.8,20
2011-11-25 15:22:00,90.147.67.252,1.333,209,234,253,6.36,13.5,21
2011-11-21 21:52:00,137.189.27.61,0.667,17.9,18.5,128,17.3,1,6
2011-11-21 21:52:00,64.57.17.162,0.333,83.1,83.7,91.9,11.3,0.5,10
2011-11-21 21:52:00,206.12.24.110,6.667,161,207,246,10.3,nan,13
2011-11-21 21:52:00,193.48.99.79,5.667,172,201,221,11,nan,20
2011-11-21 21:52:00,130.246.179.197,0.000,171,172,179,10.5,0.5,20
2011-11-21 21:52:00,90.147.67.252,5.000,177,206,221,10.5,15.3,21
2011-11-20 21:52:00,137.189.27.61,0.000,-1.53,-0.9,242,9.47,12.3,6
2011-11-20 21:52:00,64.57.17.162,0.333,83.7,84.4,91.8,1.68,0.4,10
2011-11-20 21:52:00,206.12.24.110,5.667,120,159,241,1.43,nan,13
2011-11-20 21:52:00,193.48.99.79,0.333,174,175,178,2.8,0.5,20
2011-11-20 21:52:00,130.246.179.197,0.000,173,173,191,0.452,0.6,20
2011-11-20 21:52:00,90.147.67.252,0.333,178,179,185,0.538,0.7,21
2011-11-17 20:22:00,137.189.27.61,0.333,7.59,8.2,441,25.5,11.9,6
2011-11-17 20:22:00,64.57.17.162,0.333,79.8,80.4,89.8,12.8,0.5,10
2011-11-17 20:22:00,206.12.24.110,1.000,119,175,210,11.9,28.2,13
2011-11-17 20:22:00,193.48.99.79,1.000,177,203,223,12.5,14.6,20
2011-11-17 20:22:00,130.246.179.197,1.333,170,196,215,12.3,13,20
2011-11-17 20:22:00,90.147.67.252,2.333,175,206,230,12,15.1,21
2011-11-23 07:52:00,137.189.27.61,0.000,0.338,0.9,2.97,3.85,0.5,6
2011-11-23 07:52:00,64.57.17.162,0.000,83.3,83.9,86.5,3.12,0.5,10
2011-11-23 07:52:00,206.12.24.110,0.000,118,119,122,3.3,1,13
2011-11-23 07:52:00,193.48.99.79,0.000,173,173,179,2.3,1.7,20
2011-11-23 07:52:00,130.246.179.197,0.000,173,174,183,1.9,2.6,20
2011-11-23 07:52:00,90.147.67.252,1.000,178,180,196,2.11,12.5,21
2011-11-24 12:22:00,137.189.27.61,1.000,0.352,4.9,21.9,1.39,11.3,6
2011-11-24 12:22:00,64.57.17.162,1.333,85.5,86.6,102,2.66,4.8,10
2011-11-24 12:22:00,206.12.24.110,0.667,130,131,143,2.96,3.2,13
2011-11-24 12:22:00,193.48.99.79,1.000,177,179,197,1.38,6.8,20
2011-11-24 12:22:00,130.246.179.197,1.000,175,177,198,1.45,8.6,20
2011-11-24 12:22:00,90.147.67.252,1.333,179,181,202,1.32,9.2,21
2011-11-13 20:22:00,137.189.27.61,0.000,3.91,4.5,189,2.51,0.7,6
2011-11-13 20:22:00,64.57.17.162,0.000,83.9,84.4,89.1,1.47,0.5,10
2011-11-13 20:22:00,206.12.24.110,0.333,120,120,134,0.517,3.2,13
2011-11-13 20:22:00,193.48.99.79,0.000,174,174,184,1.09,0.5,20
2011-11-13 20:22:00,130.246.179.197,0.000,174,175,184,0.606,0.4,20
2011-11-13 20:22:00,90.147.67.252,0.000,179,180,187,0.542,1.1,21
2011-11-25 11:52:00,137.189.27.61,0.000,-0.513,1.4,12.1,0.951,6.7,6
2011-11-25 11:52:00,64.57.17.162,1.000,84.5,86,103,2.36,6.7,10
2011-11-25 11:52:00,206.12.24.110,1.333,126,176,240,0.957,39.5,13
2011-11-25 11:52:00,206.12.24.110,1.333,126,176,240,0.957,39.5,13
2011-11-25 11:52:00,193.48.99.79,1.000,176,176,216,1.25,1.4,20
2011-11-25 11:52:00,193.48.99.79,1.000,176,176,216,1.25,1.4,20
2011-11-25 11:52:00,130.246.179.197,0.667,173,174,186,1.22,3.6,20
2011-11-25 11:52:00,90.147.67.252,0.667,179,179,231,1.65,1.6,21
2011-11-29 14:52:00,137.189.27.61,0.667,1.19,1.9,68.1,6.46,2.9,6
2011-11-29 14:52:00,137.189.27.61,0.667,1.19,1.9,68.1,6.46,2.9,6
2011-11-29 14:52:00,64.57.17.162,0.667,86.9,87.5,112,2.87,0.8,10
2011-11-29 14:52:00,206.12.24.110,0.667,121,124,161,1.64,23.4,13
2011-11-29 14:52:00,206.12.24.110,0.667,121,124,161,1.64,23.4,13
2011-11-29 14:52:00,193.48.99.79,1.000,177,177,203,1.88,0.9,20
2011-11-29 14:52:00,193.48.99.79,1.000,177,177,203,1.88,0.9,20
2011-11-29 14:52:00,130.246.179.197,1.000,174,175,209,1.81,3.2,20
2011-11-29 14:52:00,130.246.179.197,1.000,174,175,209,1.81,3.2,20
2011-11-29 14:52:00,90.147.67.252,1.000,180,181,204,1.88,1.8,21
2011-11-29 14:52:00,90.147.67.252,1.000,180,181,204,1.88,1.8,21
2011-11-29 14:52:00,90.147.67.252,1.000,180,181,204,1.88,1.8,21
2011-11-13 21:52:00,137.189.27.61,0.000,3.76,4.3,127,2.2,1.1,6
2011-11-13 21:52:00,64.57.17.162,0.333,85.5,86.1,96.3,1.26,0.4,10
2011-11-13 21:52:00,206.12.24.110,0.333,120,149,215,0.454,46.4,13
2011-11-13 21:52:00,193.48.99.79,0.000,174,175,182,0.881,0.5,20
2011-11-13 21:52:00,130.246.179.197,0.000,174,175,191,0.539,0.6,20
2011-11-13 21:52:00,90.147.67.252,0.000,179,180,189,0.474,0.4,21
2011-11-16 02:52:00,137.189.27.61,0.000,5.4,6.1,44.1,7.77,0.4,6
2011-11-16 02:52:00,64.57.17.162,0.000,83.9,84.5,88.2,6.47,0.4,10
2011-11-16 02:52:00,206.12.24.110,0.000,119,161,211,4.49,45.9,13
2011-11-16 02:52:00,193.48.99.79,0.000,173,174,179,6,0.4,20
2011-11-16 02:52:00,130.246.179.197,0.000,181,182,190,32.4,0.6,20
2011-11-16 02:52:00,90.147.67.252,0.000,178,179,184,5.71,2.1,21
2011-11-19 07:52:00,137.189.27.61,0.000,1.72,2.3,4.53,5.75,0.5,6
2011-11-19 07:52:00,64.57.17.162,0.000,84.9,85.5,86.1,3.29,0.5,10
2011-11-19 07:52:00,206.12.24.110,0.000,120,120,128,1.45,1.9,13
2011-11-19 07:52:00,193.48.99.79,0.000,176,176,178,2.52,0.5,20
2011-11-19 07:52:00,130.246.179.197,0.000,174,175,203,1.55,2.3,20
2011-11-19 07:52:00,90.147.67.252,0.000,179,180,183,1.68,0.8,21
2011-11-28 22:22:00,137.189.27.61,0.667,-0.821,-0.3,7.85,7.34,0.6,6
2011-11-28 22:22:00,64.57.17.162,0.000,83.7,84.4,93.5,6.31,0.4,10
2011-11-28 22:22:00,206.12.24.110,1.667,132,168,190,7.68,16.8,13
2011-11-28 22:22:00,193.48.99.79,0.333,175,175,181,5.18,0.4,20
2011-11-28 22:22:00,130.246.179.197,0.000,172,173,184,4.79,0.5,20
2011-11-28 22:22:00,90.147.67.252,0.667,176,178,191,7.08,3.8,21
2011-11-15 15:52:00,137.189.27.61,2.333,24.7,29,204,21.1,19.4,6
2011-11-15 15:52:00,64.57.17.162,1.000,106,110,125,11.1,6,10
2011-11-15 15:52:00,206.12.24.110,1.667,141,145,196,10.2,10.9,13
2011-11-15 15:52:00,193.48.99.79,3.333,199,202,218,10.3,10.6,20
2011-11-15 15:52:00,193.48.99.79,3.333,199,202,218,10.3,10.6,20
2011-11-15 15:52:00,130.246.179.197,2.333,196,197,217,10.3,7.1,20
2011-11-15 15:52:00,90.147.67.252,0.333,201,202,240,10.1,5.8,21
2011-11-20 11:22:00,137.189.27.61,0.000,0.315,0.9,61.4,9.7,0.5,6
2011-11-20 11:22:00,64.57.17.162,0.000,84.3,85.1,90.8,1.35,2.9,10
2011-11-20 11:22:00,206.12.24.110,0.000,120,121,122,13.5,0.4,13
2011-11-20 11:22:00,193.48.99.79,0.000,174,175,180,11.5,2.1,20
2011-11-20 11:22:00,130.246.179.197,0.000,175,176,195,0.503,2.4,20
2011-11-20 11:22:00,90.147.67.252,0.000,179,180,184,0.513,1,21
2011-11-17 05:22:00,137.189.27.61,0.000,11.1,11.7,26.3,5.49,0.5,6
2011-11-17 05:22:00,64.57.17.162,0.000,91.8,92.3,92.9,4.8,0.5,10
2011-11-17 05:22:00,206.12.24.110,0.000,126,127,130,3.25,0.4,13
2011-11-17 05:22:00,193.48.99.79,0.000,181,181,184,4.63,0.5,20
2011-11-17 05:22:00,130.246.179.197,0.000,181,182,198,3.77,0.7,20
2011-11-17 05:22:00,90.147.67.252,0.000,186,186,189,3.87,1.2,21
2011-11-25 14:52:00,137.189.27.61,1.000,23.4,26.3,225,6.22,16.8,6
2011-11-25 14:52:00,137.189.27.61,1.000,23.4,26.3,225,6.22,16.8,6
2011-11-25 14:52:00,137.189.27.61,1.000,23.4,26.3,225,6.22,16.8,6
2011-11-25 14:52:00,64.57.17.162,0.333,108,110,142,7.74,8.3,10
2011-11-25 14:52:00,206.12.24.110,0.000,143,150,209,6.17,51.7,13
2011-11-25 14:52:00,193.48.99.79,1.333,200,200,246,6.33,2.7,20
2011-11-25 14:52:00,130.246.179.197,1.000,198,199,218,6.41,2.7,20
2011-11-25 14:52:00,90.147.67.252,0.000,202,220,243,6.39,13.4,21
2011-11-28 18:52:00,137.189.27.61,0.333,0.241,0.9,2.33,12.2,0.4,6
2011-11-28 18:52:00,64.57.17.162,0.333,83.7,109,125,10.1,10.3,10
2011-11-28 18:52:00,206.12.24.110,0.333,119,146,164,14.7,10.8,13
2011-11-28 18:52:00,193.48.99.79,0.667,175,176,186,9.3,1,20
2011-11-28 18:52:00,130.246.179.197,0.000,174,174,188,8.51,1.6,20
2011-11-28 18:52:00,90.147.67.252,1.667,194,230,267,8.61,27.2,21
2011-11-13 23:22:00,137.189.27.61,0.000,3.53,4.2,199,2,0.9,6
2011-11-13 23:22:00,64.57.17.162,0.000,83.2,83.8,91.1,1.21,0.5,10
2011-11-13 23:22:00,206.12.24.110,0.000,120,145,168,0.432,12.9,13
2011-11-13 23:22:00,193.48.99.79,0.667,174,202,220,0.769,11.6,20
2011-11-13 23:22:00,130.246.179.197,0.333,174,202,222,0.506,9.7,20
2011-11-13 23:22:00,90.147.67.252,0.333,179,206,223,0.453,11.5,21
2011-11-22 22:22:00,137.189.27.61,1.000,-1.35,-0.8,186,9.48,53,6
2011-11-22 22:22:00,64.57.17.162,0.000,84,84.6,85.9,9.23,0.4,10
2011-11-22 22:22:00,206.12.24.110,0.333,119,119,126,7.96,0.4,13
2011-11-22 22:22:00,193.48.99.79,0.667,175,175,186,8.53,1.5,20
2011-11-22 22:22:00,130.246.179.197,0.000,173,173,187,8.06,1.2,20
2011-11-22 22:22:00,90.147.67.252,0.000,178,179,188,9.35,0.5,21
2011-11-28 10:22:00,137.189.27.61,0.000,-0.0863,0.5,9.21,0.956,0.9,6
2011-11-28 10:22:00,64.57.17.162,2.000,84.5,85.2,191,2.06,0.5,10
2011-11-28 10:22:00,206.12.24.110,0.000,120,121,159,0.971,15.8,13
2011-11-28 10:22:00,193.48.99.79,0.000,172,172,180,1.82,0.5,20
2011-11-28 10:22:00,130.246.179.197,0.000,174,175,196,1.05,6.3,20
2011-11-28 10:22:00,90.147.67.252,0.000,179,180,214,1.11,1.2,21
2011-11-18 21:52:00,137.189.27.61,0.000,5.91,6.6,14.5,11.2,0.4,6
2011-11-18 21:52:00,64.57.17.162,8.000,87.3,118,135,7.23,nan,10
2011-11-18 21:52:00,206.12.24.110,0.000,122,127,207,6.31,45.8,13
2011-11-18 21:52:00,193.48.99.79,0.333,176,177,179,7.1,0.5,20
2011-11-18 21:52:00,130.246.179.197,0.667,176,177,187,6.39,0.6,20
2011-11-18 21:52:00,90.147.67.252,6.000,187,217,236,6.81,nan,22
2011-11-13 18:52:00,137.189.27.61,0.000,3.64,4.3,177,3.07,0.9,6
2011-11-13 18:52:00,64.57.17.162,0.000,83,83.7,91.4,1.45,0.4,10
2011-11-13 18:52:00,206.12.24.110,0.000,119,120,137,0.687,4.7,13
2011-11-13 18:52:00,193.48.99.79,0.333,173,173,180,1.32,0.4,20
2011-11-13 18:52:00,130.246.179.197,0.333,173,174,193,0.806,2,20
2011-11-13 18:52:00,90.147.67.252,0.000,178,179,182,0.722,0.6,21
2011-11-26 18:22:00,137.189.27.61,0.000,-5.71,-5.3,3,1.06,0.6,6
2011-11-26 18:22:00,64.57.17.162,0.333,78.3,79,88.1,2.46,0.5,10
2011-11-26 18:22:00,206.12.24.110,0.333,92.7,93.3,101,0.814,0.5,14
2011-11-26 18:22:00,193.48.99.79,0.333,168,169,181,1.56,5.4,20
2011-11-26 18:22:00,130.246.179.197,0.000,168,169,180,0.899,0.5,20
