Datetime,DestIP,hops
2011-11-24 14:22:00,130.246.179.197,21
2011-11-24 14:22:00,90.147.67.252,22
2011-11-18 06:22:00,137.189.27.61,7
2011-11-18 06:22:00,64.57.17.162,11
2011-11-18 06:22:00,206.12.24.110,14
2011-11-18 06:22:00,193.48.99.79,21
2011-11-18 06:22:00,130.246.179.197,21
2011-11-18 06:22:00,90.147.67.252,23
2011-11-14 06:52:00,137.189.27.61,7
2011-11-14 06:52:00,64.57.17.162,11
2011-11-14 06:52:00,206.12.24.110,14
2011-11-14 06:52:00,193.48.99.79,21
2011-11-14 06:52:00,130.246.179.197,21
2011-11-14 06:52:00,90.147.67.252,22
2011-11-14 15:52:00,137.189.27.61,7
2011-11-14 15:52:00,64.57.17.162,11
2011-11-14 15:52:00,206.12.24.110,14
2011-11-14 15:52:00,193.48.99.79,21
2011-11-14 15:52:00,130.246.179.197,21
2011-11-14 15:52:00,90.147.67.252,22
2011-11-12 22:52:00,137.189.27.61,7
2011-11-12 22:52:00,64.57.17.162,11
2011-11-12 22:52:00,206.12.24.110,14
2011-11-12 22:52:00,193.48.99.79,21
2011-11-12 22:52:00,130.246.179.197,21
2011-11-12 22:52:00,90.147.67.252,22
2011-11-24 20:52:00,137.189.27.61,7
2011-11-24 20:52:00,64.57.17.162,11
2011-11-24 20:52:00,206.12.24.110,14
2011-11-24 20:52:00,193.48.99.79,21
2011-11-24 20:52:00,130.246.179.197,21
2011-11-24 20:52:00,90.147.67.252,22
2011-11-25 18:22:00,137.189.27.61,7
2011-11-25 18:22:00,64.57.17.162,11
2011-11-25 18:22:00,206.12.24.110,14
2011-11-25 18:22:00,193.48.99.79,21
2011-11-25 18:22:00,130.246.179.197,21
2011-11-25 18:22:00,90.147.67.252,22
2011-11-15 12:52:00,137.189.27.61,7
2011-11-15 12:52:00,64.57.17.162,11
2011-11-15 12:52:00,206.12.24.110,14
2011-11-15 12:52:00,193.48.99.79,21
2011-11-15 12:52:00,130.246.179.197,21
2011-11-15 12:52:00,90.147.67.252,22
2011-11-22 01:22:00,137.189.27.61,7
2011-11-22 01:22:00,64.57.17.162,11
2011-11-22 01:22:00,206.12.24.110,14
2011-11-22 01:22:00,193.48.99.79,21
2011-11-22 01:22:00,130.246.179.197,21
2011-11-22 01:22:00,90.147.67.252,22
2011-11-29 04:22:00,137.189.27.61,7
2011-11-29 04:22:00,64.57.17.162,11
2011-11-29 04:22:00,206.12.24.110,14
2011-11-29 04:22:00,193.48.99.79,21
2011-11-29 04:22:00,130.246.179.197,21
2011-11-29 04:22:00,90.147.67.252,22
2011-11-29 18:52:00,137.189.27.61,7
2011-11-29 18:52:00,64.57.17.162,11
2011-11-29 18:52:00,206.12.24.110,14
2011-11-29 18:52:00,193.48.99.79,21
2011-11-29 18:52:00,130.246.179.197,21
2011-11-29 18:52:00,90.147.67.252,22
2011-11-25 19:22:00,137.189.27.61,7
2011-11-25 19:22:00,64.57.17.162,11
2011-11-25 19:22:00,206.12.24.110,14
2011-11-25 19:22:00,193.48.99.79,21
2011-11-25 19:22:00,130.246.179.197,21
2011-11-25 19:22:00,90.147.67.252,22
2011-11-28 02:22:00,137.189.27.61,7
2011-11-28 02:22:00,64.57.17.162,11
2011-11-28 02:22:00,206.12.24.110,14
2011-11-28 02:22:00,193.48.99.79,21
2011-11-28 02:22:00,130.246.179.197,21
2011-11-28 02:22:00,90.147.67.252,22
2011-11-27 10:52:00,137.189.27.61,7
2011-11-27 10:52:00,64.57.17.162,11
2011-11-27 10:52:00,206.12.24.110,14
2011-11-27 10:52:00,193.48.99.79,21
2011-11-27 10:52:00,130.246.179.197,21
2011-11-27 10:52:00,90.147.67.252,22
2011-11-17 09:22:00,137.189.27.61,7
2011-11-17 09:22:00,64.57.17.162,11
2011-11-17 09:22:00,206.12.24.110,14
2011-11-17 09:22:00,193.48.99.79,21
2011-11-17 09:22:00,130.246.179.197,21
2011-11-17 09:22:00,90.147.67.252,22
2011-11-18 16:22:00,137.189.27.61,7
2011-11-18 16:22:00,64.57.17.162,11
2011-11-18 16:22:00,206.12.24.110,14
2011-11-18 16:22:00,193.48.99.79,21
2011-11-18 16:22:00,130.246.179.197,21
2011-11-18 16:22:00,90.147.67.252,23
2011-11-24 08:52:00,137.189.27.61,7
2011-11-24 08:52:00,64.57.17.162,11
2011-11-24 08:52:00,206.12.24.110,14
2011-11-24 08:52:00,193.48.99.79,22
2011-11-24 08:52:00,130.246.179.197,21
2011-11-24 08:52:00,90.147.67.252,23
2011-11-25 12:52:00,137.189.27.61,7
2011-11-25 12:52:00,64.57.17.162,11
2011-11-25 12:52:00,206.12.24.110,14
2011-11-25 12:52:00,193.48.99.79,24
2011-11-25 12:52:00,130.246.179.197,21
2011-11-25 12:52:00,90.147.67.252,22
2011-11-28 20:22:00,137.189.27.61,7
2011-11-28 20:22:00,64.57.17.162,11
2011-11-28 20:22:00,206.12.24.110,14
2011-11-28 20:22:00,193.48.99.79,21
2011-11-28 20:22:00,130.246.179.197,21
2011-11-28 20:22:00,90.147.67.252,22
2011-11-26 14:52:00,137.189.27.61,7
2011-11-26 14:52:00,64.57.17.162,11
2011-11-26 14:52:00,206.12.24.110,14
2011-11-26 14:52:00,193.48.99.79,21
2011-11-26 14:52:00,130.246.179.197,21
2011-11-26 14:52:00,90.147.67.252,22
2011-11-18 01:22:00,137.189.27.61,7
2011-11-18 01:22:00,64.57.17.162,11
2011-11-18 01:22:00,206.12.24.110,14
2011-11-18 01:22:00,193.48.99.79,21
2011-11-18 01:22:00,130.246.179.197,21
2011-11-18 01:22:00,90.147.67.252,23
2011-11-15 09:22:00,137.189.27.61,7
2011-11-15 09:22:00,64.57.17.162,11
2011-11-15 09:22:00,206.12.24.110,14
2011-11-15 09:22:00,193.48.99.79,21
2011-11-15 09:22:00,130.246.179.197,21
2011-11-15 09:22:00,90.147.67.252,22
2011-11-13 09:52:00,137.189.27.61,7
2011-11-13 09:52:00,64.57.17.162,11
2011-11-13 09:52:00,206.12.24.110,15
2011-11-13 09:52:00,193.48.99.79,21
2011-11-13 09:52:00,130.246.179.197,21
2011-11-13 09:52:00,90.147.67.252,22
2011-11-13 20:22:00,137.189.27.61,7
2011-11-13 20:22:00,64.57.17.162,11
2011-11-13 20:22:00,206.12.24.110,14
2011-11-13 20:22:00,193.48.99.79,21
2011-11-13 20:22:00,130.246.179.197,21
2011-11-13 20:22:00,90.147.67.252,22
2011-11-14 22:52:00,137.189.27.61,7
2011-11-14 22:52:00,64.57.17.162,11
2011-11-14 22:52:00,206.12.24.110,14
2011-11-14 22:52:00,193.48.99.79,21
2011-11-14 22:52:00,130.246.179.197,21
2011-11-14 22:52:00,90.147.67.252,22
2011-11-19 17:22:00,137.189.27.61,7
2011-11-19 17:22:00,64.57.17.162,11
2011-11-19 17:22:00,206.12.24.110,14
2011-11-19 17:22:00,193.48.99.79,21
2011-11-19 17:22:00,130.246.179.197,21
2011-11-19 17:22:00,90.147.67.252,22
2011-11-21 08:52:00,137.189.27.61,7
2011-11-21 08:52:00,64.57.17.162,11
2011-11-21 08:52:00,206.12.24.110,14
2011-11-21 08:52:00,193.48.99.79,21
2011-11-21 08:52:00,130.246.179.197,21
2011-11-21 08:52:00,90.147.67.252,22
2011-11-23 18:22:00,137.189.27.61,7
2011-11-23 18:22:00,64.57.17.162,11
2011-11-23 18:22:00,206.12.24.110,14
2011-11-23 18:22:00,193.48.99.79,21
2011-11-23 18:22:00,130.246.179.197,21
2011-11-23 18:22:00,90.147.67.252,22
2011-11-14 03:52:00,137.189.27.61,7
2011-11-14 03:52:00,64.57.17.162,11
2011-11-14 03:52:00,206.12.24.110,14
2011-11-14 03:52:00,193.48.99.79,21
2011-11-14 03:52:00,130.246.179.197,21
2011-11-14 03:52:00,90.147.67.252,22
2011-11-25 00:52:00,137.189.27.61,7
2011-11-25 00:52:00,64.57.17.162,11
2011-11-25 00:52:00,206.12.24.110,14
2011-11-25 00:52:00,193.48.99.79,21
2011-11-25 00:52:00,130.246.179.197,21
2011-11-25 00:52:00,90.147.67.252,22
2011-11-17 11:22:00,137.189.27.61,7
2011-11-17 11:22:00,64.57.17.162,11
2011-11-17 11:22:00,206.12.24.110,14
2011-11-17 11:22:00,193.48.99.79,21
2011-11-17 11:22:00,130.246.179.197,21
2011-11-17 11:22:00,90.147.67.252,22
2011-11-28 12:52:00,137.189.27.61,7
2011-11-28 12:52:00,64.57.17.162,11
2011-11-28 12:52:00,206.12.24.110,14
2011-11-28 12:52:00,193.48.99.79,21
2011-11-28 12:52:00,130.246.179.197,21
2011-11-28 12:52:00,90.147.67.252,22
2011-11-25 01:22:00,137.189.27.61,7
2011-11-25 01:22:00,64.57.17.162,11
2011-11-25 01:22:00,206.12.24.110,14
2011-11-25 01:22:00,193.48.99.79,21
2011-11-25 01:22:00,130.246.179.197,21
2011-11-25 01:22:00,90.147.67.252,22
2011-11-25 04:52:00,137.189.27.61,7
2011-11-25 04:52:00,64.57.17.162,11
2011-11-25 04:52:00,206.12.24.110,14
2011-11-25 04:52:00,193.48.99.79,21
2011-11-25 04:52:00,130.246.179.197,21
2011-11-25 04:52:00,90.147.67.252,22
2011-11-20 11:52:00,137.189.27.61,7
2011-11-20 11:52:00,64.57.17.162,11
2011-11-20 11:52:00,206.12.24.110,14
2011-11-20 11:52:00,193.48.99.79,21
2011-11-20 11:52:00,130.246.179.197,21
2011-11-20 11:52:00,90.147.67.252,22
2011-11-15 02:22:00,137.189.27.61,7
2011-11-15 02:22:00,64.57.17.162,11
2011-11-15 02:22:00,206.12.24.110,14
2011-11-15 02:22:00,193.48.99.79,21
2011-11-15 02:22:00,130.246.179.197,21
2011-11-15 02:22:00,90.147.67.252,22
2011-11-16 17:22:00,137.189.27.61,7
2011-11-16 17:22:00,64.57.17.162,11
2011-11-16 17:22:00,206.12.24.110,14
2011-11-16 17:22:00,193.48.99.79,21
2011-11-16 17:22:00,130.246.179.197,21
2011-11-16 17:22:00,90.147.67.252,22
2011-11-22 12:22:00,137.189.27.61,7
2011-11-22 12:22:00,64.57.17.162,11
2011-11-22 12:22:00,206.12.24.110,14
2011-11-22 12:22:00,193.48.99.79,21
2011-11-22 12:22:00,130.246.179.197,21
2011-11-22 12:22:00,90.147.67.252,22
2011-11-22 04:52:00,137.189.27.61,7
2011-11-22 04:52:00,64.57.17.162,11
2011-11-22 04:52:00,206.12.24.110,14
2011-11-22 04:52:00,193.48.99.79,21
2011-11-22 04:52:00,130.246.179.197,21
2011-11-22 04:52:00,90.147.67.252,22
2011-11-25 07:22:00,137.189.27.61,7
2011-11-25 07:22:00,64.57.17.162,11
2011-11-25 07:22:00,206.12.24.110,14
2011-11-25 07:22:00,193.48.99.79,21
2011-11-25 07:22:00,130.246.179.197,21
2011-11-25 07:22:00,90.147.67.252,22
2011-11-24 13:52:00,137.189.27.61,7
2011-11-24 13:52:00,64.57.17.162,11
2011-11-24 13:52:00,206.12.24.110,14
2011-11-24 13:52:00,193.48.99.79,21
2011-11-24 13:52:00,130.246.179.197,21
2011-11-24 13:52:00,90.147.67.252,22
2011-11-22 14:52:00,137.189.27.61,7
2011-11-22 14:52:00,64.57.17.162,11
2011-11-22 14:52:00,206.12.24.110,14
2011-11-22 14:52:00,193.48.99.79,21
2011-11-22 14:52:00,130.246.179.197,21
2011-11-22 14:52:00,90.147.67.252,22
2011-11-26 09:52:00,137.189.27.61,7
2011-11-26 09:52:00,64.57.17.162,11
2011-11-26 09:52:00,206.12.24.110,14
2011-11-26 09:52:00,193.48.99.79,21
2011-11-26 09:52:00,130.246.179.197,21
2011-11-26 09:52:00,90.147.67.252,22
2011-11-14 17:22:00,137.189.27.61,7
2011-11-14 17:22:00,64.57.17.162,11
2011-11-14 17:22:00,206.12.24.110,14
2011-11-14 17:22:00,193.48.99.79,21
2011-11-14 17:22:00,130.246.179.197,21
2011-11-14 17:22:00,90.147.67.252,22
2011-11-15 22:22:00,137.189.27.61,7
2011-11-15 22:22:00,64.57.17.162,11
2011-11-15 22:22:00,206.12.24.110,14
2011-11-15 22:22:00,193.48.99.79,21
2011-11-15 22:22:00,130.246.179.197,21
2011-11-15 22:22:00,90.147.67.252,22
2011-11-14 20:22:00,137.189.27.61,7
2011-11-14 20:22:00,64.57.17.162,11
2011-11-14 20:22:00,206.12.24.110,14
2011-11-14 20:22:00,193.48.99.79,21
2011-11-14 20:22:00,130.246.179.197,21
2011-11-14 20:22:00,90.147.67.252,22
2011-11-25 03:22:00,137.189.27.61,7
2011-11-25 03:22:00,64.57.17.162,11
2011-11-25 03:22:00,206.12.24.110,14
2011-11-25 03:22:00,193.48.99.79,21
2011-11-25 03:22:00,130.246.179.197,21
2011-11-25 03:22:00,90.147.67.252,22
2011-11-28 16:22:00,137.189.27.61,7
2011-11-28 16:22:00,64.57.17.162,11
2011-11-28 16:22:00,206.12.24.110,14
2011-11-28 16:22:00,193.48.99.79,21
2011-11-28 16:22:00,130.246.179.197,21
2011-11-28 16:22:00,90.147.67.252,22
2011-11-25 13:52:00,137.189.27.61,7
2011-11-25 13:52:00,64.57.17.162,11
2011-11-25 13:52:00,206.12.24.110,14
2011-11-25 13:52:00,193.48.99.79,21
2011-11-25 13:52:00,130.246.179.197,21
2011-11-25 13:52:00,90.147.67.252,22
2011-11-12 22:22:00,137.189.27.61,7
2011-11-12 22:22:00,64.57.17.162,11
2011-11-12 22:22:00,206.12.24.110,14
2011-11-12 22:22:00,193.48.99.79,21
2011-11-12 22:22:00,130.246.179.197,21
2011-11-12 22:22:00,90.147.67.252,22
2011-11-29 02:52:00,137.189.27.61,7
2011-11-29 02:52:00,64.57.17.162,11
2011-11-29 02:52:00,206.12.24.110,14
2011-11-29 02:52:00,193.48.99.79,21
2011-11-29 02:52:00,130.246.179.197,21
2011-11-29 02:52:00,90.147.67.252,22
2011-11-27 22:22:00,137.189.27.61,7
2011-11-27 22:22:00,64.57.17.162,11
2011-11-27 22:22:00,206.12.24.110,14
2011-11-27 22:22:00,193.48.99.79,21
2011-11-27 22:22:00,130.246.179.197,21
2011-11-27 22:22:00,90.147.67.252,22
2011-11-19 07:22:00,137.189.27.61,7
2011-11-19 07:22:00,64.57.17.162,11
2011-11-19 07:22:00,206.12.24.110,14
2011-11-19 07:22:00,193.48.99.79,21
2011-11-19 07:22:00,130.246.179.197,21
2011-11-19 07:22:00,90.147.67.252,22
2011-11-14 06:22:00,137.189.27.61,7
2011-11-14 06:22:00,64.57.17.162,11
2011-11-14 06:22:00,206.12.24.110,14
2011-11-14 06:22:00,193.48.99.79,21
2011-11-14 06:22:00,130.246.179.197,21
2011-11-14 06:22:00,90.147.67.252,22
2011-11-26 16:22:00,137.189.27.61,7
2011-11-26 16:22:00,64.57.17.162,11
2011-11-26 16:22:00,206.12.24.110,14
2011-11-26 16:22:00,193.48.99.79,21
2011-11-26 16:22:00,130.246.179.197,21
2011-11-26 16:22:00,90.147.67.252,22
2011-11-29 05:52:00,137.189.27.61,7
2011-11-29 05:52:00,64.57.17.162,11
2011-11-29 05:52:00,206.12.24.110,14
2011-11-29 05:52:00,193.48.99.79,21
2011-11-29 05:52:00,130.246.179.197,21
2011-11-29 05:52:00,90.147.67.252,22
2011-11-29 03:52:00,137.189.27.61,7
2011-11-29 03:52:00,64.57.17.162,11
2011-11-29 03:52:00,206.12.24.110,14
2011-11-29 03:52:00,193.48.99.79,21
2011-11-29 03:52:00,130.246.179.197,21
2011-11-29 03:52:00,90.147.67.252,22
2011-11-27 12:52:00,137.189.27.61,7
2011-11-27 12:52:00,64.57.17.162,11
2011-11-27 12:52:00,206.12.24.110,14
2011-11-27 12:52:00,193.48.99.79,21
2011-11-27 12:52:00,130.246.179.197,21
2011-11-27 12:52:00,90.147.67.252,22
2011-11-18 22:52:00,137.189.27.61,7
2011-11-18 22:52:00,64.57.17.162,11
2011-11-18 22:52:00,206.12.24.110,14
2011-11-18 22:52:00,193.48.99.79,21
2011-11-18 22:52:00,130.246.179.197,21
2011-11-18 22:52:00,90.147.67.252,23
2011-11-13 12:22:00,137.189.27.61,7
2011-11-13 12:22:00,64.57.17.162,11
2011-11-13 12:22:00,206.12.24.110,14
2011-11-13 12:22:00,193.48.99.79,21
2011-11-13 12:22:00,130.246.179.197,21
2011-11-13 12:22:00,90.147.67.252,22
2011-11-20 02:22:00,137.189.27.61,7
2011-11-20 02:22:00,64.57.17.162,11
2011-11-20 02:22:00,206.12.24.110,14
2011-11-20 02:22:00,193.48.99.79,21
2011-11-20 02:22:00,130.246.179.197,21
2011-11-20 02:22:00,90.147.67.252,22
2011-11-18 11:52:00,137.189.27.61,7
2011-11-18 11:52:00,64.57.17.162,11
2011-11-18 11:52:00,206.12.24.110,14
2011-11-18 11:52:00,193.48.99.79,21
2011-11-18 11:52:00,130.246.179.197,21
2011-11-18 11:52:00,90.147.67.252,23
2011-11-18 15:52:00,137.189.27.61,7
2011-11-18 15:52:00,64.57.17.162,11
2011-11-18 15:52:00,206.12.24.110,14
2011-11-18 15:52:00,193.48.99.79,21
2011-11-18 15:52:00,130.246.179.197,21
2011-11-18 15:52:00,90.147.67.252,23
2011-11-27 02:52:00,137.189.27.61,7
2011-11-27 02:52:00,64.57.17.162,11
2011-11-27 02:52:00,206.12.24.110,14
2011-11-27 02:52:00,193.48.99.79,21
2011-11-27 02:52:00,130.246.179.197,21
2011-11-27 02:52:00,90.147.67.252,22
2011-11-18 23:22:00,137.189.27.61,7
2011-11-18 23:22:00,64.57.17.162,11
2011-11-18 23:22:00,206.12.24.110,14
2011-11-18 23:22:00,193.48.99.79,21
2011-11-18 23:22:00,130.246.179.197,21
2011-11-18 23:22:00,90.147.67.252,23
2011-11-14 01:52:00,137.189.27.61,7
2011-11-14 01:52:00,64.57.17.162,11
2011-11-14 01:52:00,206.12.24.110,14
2011-11-14 01:52:00,193.48.99.79,21
2011-11-14 01:52:00,130.246.179.197,21
2011-11-14 01:52:00,90.147.67.252,22
2011-11-16 14:52:00,137.189.27.61,7
2011-11-16 14:52:00,64.57.17.162,11
2011-11-16 14:52:00,206.12.24.110,14
2011-11-16 14:52:00,193.48.99.79,21
2011-11-16 14:52:00,130.246.179.197,21
2011-11-16 14:52:00,90.147.67.252,22
2011-11-14 23:52:00,137.189.27.61,7
2011-11-14 23:52:00,64.57.17.162,11
2011-11-14 23:52:00,206.12.24.110,14
2011-11-14 23:52:00,193.48.99.79,21
2011-11-14 23:52:00,130.246.179.197,21
2011-11-14 23:52:00,90.147.67.252,22
2011-11-17 21:22:00,137.189.27.61,7
2011-11-17 21:22:00,64.57.17.162,11
2011-11-17 21:22:00,206.12.24.110,14
2011-11-17 21:22:00,193.48.99.79,21
2011-11-17 21:22:00,130.246.179.197,21
2011-11-17 21:22:00,90.147.67.252,22
2011-11-16 16:22:00,137.189.27.61,7
2011-11-16 16:22:00,64.57.17.162,11
2011-11-16 16:22:00,206.12.24.110,14
2011-11-16 16:22:00,193.48.99.79,21
2011-11-16 16:22:00,130.246.179.197,21
2011-11-16 16:22:00,90.147.67.252,22
2011-11-26 00:22:00,137.189.27.61,7
2011-11-26 00:22:00,64.57.17.162,11
2011-11-26 00:22:00,206.12.24.110,14
2011-11-26 00:22:00,193.48.99.79,21
2011-11-26 00:22:00,130.246.179.197,21
2011-11-26 00:22:00,90.147.67.252,22
2011-11-29 22:22:00,137.189.27.61,7
2011-11-29 22:22:00,64.57.17.162,11
2011-11-29 22:22:00,206.12.24.110,14
2011-11-29 22:22:00,193.48.99.79,21
2011-11-29 22:22:00,130.246.179.197,21
2011-11-29 22:22:00,90.147.67.252,22
2011-11-17 00:52:00,137.189.27.61,7
2011-11-17 00:52:00,64.57.17.162,11
2011-11-17 00:52:00,206.12.24.110,14
2011-11-17 00:52:00,193.48.99.79,21
2011-11-17 00:52:00,130.246.179.197,21
2011-11-17 00:52:00,90.147.67.252,22
2011-11-27 12:22:00,137.189.27.61,7
2011-11-27 12:22:00,64.57.17.162,11
2011-11-27 12:22:00,206.12.24.110,14
2011-11-27 12:22:00,193.48.99.79,21
2011-11-27 12:22:00,130.246.179.197,21
2011-11-27 12:22:00,90.147.67.252,22
2011-11-19 03:52:00,137.189.27.61,7
2011-11-19 03:52:00,64.57.17.162,11
2011-11-19 03:52:00,206.12.24.110,14
2011-11-19 03:52:00,193.48.99.79,21
2011-11-19 03:52:00,130.246.179.197,21
2011-11-19 03:52:00,90.147.67.252,23
2011-11-19 15:22:00,137.189.27.61,7
2011-11-19 15:22:00,64.57.17.162,11
2011-11-19 15:22:00,206.12.24.110,14
2011-11-19 15:22:00,193.48.99.79,21
2011-11-19 15:22:00,130.246.179.197,21
2011-11-19 15:22:00,90.147.67.252,22
2011-11-13 16:22:00,137.189.27.61,7
2011-11-13 16:22:00,64.57.17.162,11
2011-11-13 16:22:00,206.12.24.110,14
2011-11-13 16:22:00,193.48.99.79,21
2011-11-13 16:22:00,130.246.179.197,21
2011-11-13 16:22:00,90.147.67.252,22
2011-11-14 14:22:00,137.189.27.61,7
2011-11-14 14:22:00,64.57.17.162,11
2011-11-14 14:22:00,206.12.24.110,14
2011-11-14 14:22:00,193.48.99.79,21
2011-11-14 14:22:00,130.246.179.197,21
2011-11-14 14:22:00,90.147.67.252,22
2011-11-20 23:52:00,137.189.27.61,7
2011-11-20 23:52:00,64.57.17.162,11
2011-11-20 23:52:00,206.12.24.110,14
2011-11-20 23:52:00,193.48.99.79,21
2011-11-20 23:52:00,130.246.179.197,21
2011-11-20 23:52:00,90.147.67.252,22
2011-11-19 02:52:00,137.189.27.61,7
2011-11-19 02:52:00,64.57.17.162,11
2011-11-19 02:52:00,206.12.24.110,14
2011-11-19 02:52:00,193.48.99.79,21
2011-11-19 02:52:00,130.246.179.197,21
2011-11-19 02:52:00,90.147.67.252,23
2011-11-17 06:52:00,137.189.27.61,7
2011-11-17 06:52:00,64.57.17.162,11
2011-11-17 06:52:00,206.12.24.110,14
2011-11-17 06:52:00,193.48.99.79,21
2011-11-17 06:52:00,130.246.179.197,21
2011-11-17 06:52:00,90.147.67.252,22
2011-11-15 10:52:00,137.189.27.61,7
2011-11-15 10:52:00,64.57.17.162,11
2011-11-15 10:52:00,206.12.24.110,14
2011-11-15 10:52:00,193.48.99.79,21
2011-11-15 10:52:00,130.246.179.197,21
2011-11-15 10:52:00,90.147.67.252,22
2011-11-18 13:52:00,137.189.27.61,7
2011-11-18 13:52:00,64.57.17.162,11
2011-11-18 13:52:00,206.12.24.110,14
2011-11-18 13:52:00,193.48.99.79,21
2011-11-18 13:52:00,130.246.179.197,21
2011-11-18 13:52:00,90.147.67.252,23
2011-11-18 08:22:00,137.189.27.61,7
2011-11-18 08:22:00,64.57.17.162,11
2011-11-18 08:22:00,206.12.24.110,14
2011-11-18 08:22:00,193.48.99.79,21
2011-11-18 08:22:00,130.246.179.197,21
2011-11-18 08:22:00,90.147.67.252,23
2011-11-26 02:22:00,137.189.27.61,7
2011-11-26 02:22:00,64.57.17.162,11
2011-11-26 02:22:00,206.12.24.110,14
2011-11-26 02:22:00,193.48.99.79,21
2011-11-26 02:22:00,130.246.179.197,21
2011-11-26 02:22:00,90.147.67.252,22
2011-11-17 09:52:00,137.189.27.61,7
2011-11-17 09:52:00,64.57.17.162,11
2011-11-17 09:52:00,206.12.24.110,14
2011-11-17 09:52:00,193.48.99.79,21
2011-11-17 09:52:00,130.246.179.197,21
2011-11-17 09:52:00,90.147.67.252,22
2011-11-21 04:52:00,137.189.27.61,7
2011-11-21 04:52:00,64.57.17.162,11
2011-11-21 04:52:00,206.12.24.110,14
2011-11-21 04:52:00,193.48.99.79,21
2011-11-21 04:52:00,130.246.179.197,21
2011-11-21 04:52:00,90.147.67.252,22
2011-11-26 08:52:00,137.189.27.61,7
2011-11-26 08:52:00,64.57.17.162,11
2011-11-26 08:52:00,206.12.24.110,14
2011-11-26 08:52:00,193.48.99.79,21
2011-11-26 08:52:00,130.246.179.197,21
2011-11-26 08:52:00,90.147.67.252,22
2011-11-22 08:52:00,137.189.27.61,7
2011-11-22 08:52:00,64.57.17.162,11
2011-11-22 08:52:00,206.12.24.110,14
2011-11-22 08:52:00,193.48.99.79,21
2011-11-22 08:52:00,130.246.179.197,21
2011-11-22 08:52:00,90.147.67.252,22
2011-11-19 11:52:00,137.189.27.61,7
2011-11-19 11:52:00,64.57.17.162,11
2011-11-19 11:52:00,206.12.24.110,14
2011-11-19 11:52:00,193.48.99.79,21
2011-11-19 11:52:00,130.246.179.197,21
2011-11-19 11:52:00,90.147.67.252,22
2011-11-20 01:52:00,137.189.27.61,7
2011-11-20 01:52:00,64.57.17.162,11
2011-11-20 01:52:00,206.12.24.110,14
2011-11-20 01:52:00,193.48.99.79,21
2011-11-20 01:52:00,130.246.179.197,21
2011-11-20 01:52:00,90.147.67.252,22
2011-11-15 15:22:00,137.189.27.61,7
2011-11-15 15:22:00,64.57.17.162,11
2011-11-15 15:22:00,206.12.24.110,14
2011-11-15 15:22:00,193.48.99.79,21
2011-11-15 15:22:00,130.246.179.197,21
2011-11-15 15:22:00,90.147.67.252,22
2011-11-16 09:52:00,137.189.27.61,7
2011-11-16 09:52:00,64.57.17.162,11
2011-11-16 09:52:00,206.12.24.110,14
2011-11-16 09:52:00,193.48.99.79,21
2011-11-16 09:52:00,130.246.179.197,21
2011-11-16 09:52:00,90.147.67.252,22
2011-11-13 21:22:00,137.189.27.61,7
2011-11-13 21:22:00,64.57.17.162,11
2011-11-13 21:22:00,206.12.24.110,14
2011-11-13 21:22:00,193.48.99.79,21
2011-11-13 21:22:00,130.246.179.197,21
2011-11-13 21:22:00,90.147.67.252,22
2011-11-16 04:52:00,137.189.27.61,7
2011-11-16 04:52:00,64.57.17.162,11
2011-11-16 04:52:00,206.12.24.110,14
2011-11-16 04:52:00,193.48.99.79,21
2011-11-16 04:52:00,130.246.179.197,21
2011-11-16 04:52:00,90.147.67.252,22
2011-11-24 16:22:00,137.189.27.61,7
2011-11-24 16:22:00,64.57.17.162,11
2011-11-24 16:22:00,206.12.24.110,14
2011-11-24 16:22:00,193.48.99.79,21
2011-11-24 16:22:00,130.246.179.197,21
2011-11-24 16:22:00,90.147.67.252,22
2011-11-21 12:22:00,137.189.27.61,7
2011-11-21 12:22:00,64.57.17.162,11
2011-11-21 12:22:00,206.12.24.110,14
2011-11-21 12:22:00,130.246.179.197,21
2011-11-21 12:22:00,90.147.67.252,22
2011-11-26 16:52:00,137.189.27.61,7
2011-11-26 16:52:00,64.57.17.162,11
2011-11-26 16:52:00,206.12.24.110,14
2011-11-26 16:52:00,193.48.99.79,21
2011-11-26 16:52:00,130.246.179.197,21
2011-11-26 16:52:00,90.147.67.252,22
2011-11-13 10:22:00,137.189.27.61,7
2011-11-13 10:22:00,64.57.17.162,11
2011-11-13 10:22:00,206.12.24.110,15
2011-11-13 10:22:00,193.48.99.79,21
2011-11-13 10:22:00,130.246.179.197,21
2011-11-13 10:22:00,90.147.67.252,22
2011-11-25 15:52:00,137.189.27.61,7
2011-11-25 15:52:00,64.57.17.162,11
2011-11-25 15:52:00,206.12.24.110,14
2011-11-25 15:52:00,193.48.99.79,21
2011-11-25 15:52:00,130.246.179.197,21
2011-11-25 15:52:00,90.147.67.252,22
2011-11-13 22:22:00,137.189.27.61,7
2011-11-13 22:22:00,64.57.17.162,11
2011-11-13 22:22:00,206.12.24.110,14
2011-11-13 22:22:00,193.48.99.79,21
2011-11-13 22:22:00,130.246.179.197,21
2011-11-13 22:22:00,90.147.67.252,22
2011-11-18 07:22:00,137.189.27.61,7
2011-11-18 07:22:00,64.57.17.162,11
2011-11-18 07:22:00,206.12.24.110,14
2011-11-18 07:22:00,193.48.99.79,21
2011-11-18 07:22:00,130.246.179.197,21
2011-11-18 07:22:00,90.147.67.252,23
2011-11-20 15:52:00,137.189.27.61,7
